Ticker,名稱,差額(張數),差額(金額),賣出均價,成交量,賣出占比
'1402,遠東新,-363,"-11,020",30.36,19900,1.82
'2303,聯電,"-2,469","-119,927",48.57,325343,0.76
'2884,玉山金,-255,"-6,480",25.41,46888,0.54
