Ticker,名稱,差額(張數),差額(金額),賣出均價,成交量,賣出占比
'1308,亞聚,"-1,035","-39,548",38.21,26185,3.95
'1560,中砂,-546,"-64,196",117.58,37775,1.45
'2888,新光金,-617,"-6,537",10.59,189743,0.33
'3710,連展投控,"-1,091","-18,088",16.58,29832,3.66
