Ticker,名稱,差額(張數),差額(金額),賣出均價,成交量,賣出占比
'00632R,元大台灣50反1,"-2,708","-16,048",5.93,321290,0.84
'2303,聯電,"-6,368","-322,355",50.62,385084,1.65
'3006,晶豪科,"-1,996","-230,397",115.43,58286,3.42
'3481,群創,"-5,021","-112,634",22.43,682947,0.74
'6116,彩晶,"-1,239","-25,454",20.54,318698,0.39
