Ticker,名稱,差額(張數),差額(金額),賣出均價,成交量,賣出占比
'1402,遠東新,-228,"-7,505",32.92,11605,1.96
'1440,南紡,"-1,505","-42,443",28.2,46329,3.25
'2014,中鴻,"-4,992","-198,490",39.76,127192,3.92
'2409,友達,-388,"-12,006",30.94,370906,0.1
'2609,陽明,"-8,227","-565,386",68.72,402224,2.05
'3260,威剛,-993,"-113,934",114.74,38171,2.6
'5243,乙盛-KY,-257,"-17,816",69.32,4341,5.92
'6188,廣明,"-1,483","-78,088",52.66,44343,3.34
