交易日期,代號,名稱,買均,買量,賣均,賣量,累計買均,累計買量,損益,進場手續費,出場手續費,交易稅,淨損益,餘量,餘累買量,餘買均
2022-05-09,'3231,緯創,,,27.74,-876.0,-0.0,-876.0,,,,,,0.0,0.0,0.0
2022-05-10,'3231,緯創,,,27.1,-4288.0,-0.0,-5164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-05-13,'3231,緯創,,,27.04,-1739.0,-0.0,-6903.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-05-16,'3231,緯創,,,27.26,-206.0,-0.0,-7109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-05-19,'3231,緯創,,,27.72,-109.0,-0.0,-7218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-06-02,'3231,緯創,,,28.7,-152.0,-0.0,-7370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-06-10,'3231,緯創,,,28.76,-198.0,-0.0,-7568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-06-15,'3231,緯創,,,28.8,-497.0,-0.0,-8065.0,0.0,0.0,0.0,0.0,0.0,,0.0,
