交易日期,代號,名稱,買均,買量,賣均,賣量,累計買均,累計買量,損益,進場手續費,出場手續費,交易稅,淨損益,餘量,餘累買量,餘買均
2022-05-12,'2610,華航,25.45,245.0,,,25.45,245.0,,,,,,0.0,0.0,0.0
2022-05-13,'2610,華航,24.95,1093.0,,,25.041554559043348,1338.0,,,,,,0.0,0.0,
2022-05-17,'2610,華航,,,25.09,-969.0,25.041554559043348,369.0,13161.0,10388.0,10394.0,72936.0,-80557.0,0.0,0.0,
2022-05-18,'2610,華航,25.57,199.0,,,25.226696535716542,568.0,,,,,,245.0,245.0,
2022-05-19,'2610,華航,,,24.33,-393.0,25.226696535716542,175.0,-335420.0,4231.0,4087.0,28686.0,-372424.0,,245.0,
2022-06-17,'2610,華航,23.39,1088.0,,,23.64449081057038,1263.0,,,,,,1088.0,1333.0,
