Ticker,名稱,差額(張數),差額(金額),賣出均價,成交量,賣出占比
'00632R,元大台灣50反1,-221,"-1,121",5.07,147153,0.15
'2344,華邦電,-523,"-18,532",35.43,248093,0.21
'2610,華航,-495,"-16,454",33.24,953811,0.05
'2867,三商壽,-250,"-2,330",9.32,3886,6.43
'4739,康普,-475,"-71,126",149.74,12329,3.85
