Ticker,名稱,差額(張數),差額(金額),賣出均價,成交量,賣出占比
'2409,友達,"-9,577","-262,296",27.39,273554,3.5
'2890,永豐金,-553,"-7,330",13.25,24572,2.25
'3710,連展投控,-301,"-4,047",13.45,29471,1.02
'6116,彩晶,-244,"-4,616",18.92,168837,0.14
'8261,富鼎,-322,"-25,313",78.61,33563,0.96
