Ticker,名稱,差額(張數),差額(金額),賣出均價,成交量,賣出占比
'2312,金寶,"-10,410","-163,261",15.68,182789,5.7
'2340,台亞,"-1,449","-92,257",63.67,92319,1.57
'2603,長榮,-216,"-29,263",135.48,195336,0.11
