Ticker,名稱,差額(張數),差額(金額),賣出均價,成交量,賣出占比
'00892,富邦台灣半導體,-149,"-1,639",11.0,8001,1.86
'2002,中鋼,-531,"-16,031",30.19,58921,0.9
'2323,中環,-194,"-1,481",7.63,4018,4.83
'2897,王道銀行,-295,"-2,381",8.07,5689,5.19
'3062,建漢,-301,"-8,420",27.97,13117,2.29
'3710,連展投控,-266,"-3,153",11.85,2007,13.25
'5258,虹堡,"-1,319","-89,705",68.01,57430,2.3
'6226,光鼎,-113,"-1,571",13.9,33165,0.34
