Ticker,名稱,差額(張數),差額(金額),賣出均價,成交量,賣出占比
'00664R,國泰臺灣加權反1,-370,"-2,298",6.21,19049,1.94
'2880,華南金,-297,"-6,543",22.03,26520,1.12
