Ticker,名稱,差額(張數),差額(金額),賣出均價,成交量,賣出占比
'2618,長榮航,-261,"-5,651",21.65,181763,0.14
'3576,聯合再生,"-3,165","-76,946",24.31,36902,8.58
'5351,鈺創,"-1,656","-129,712",78.33,153385,1.08
