Ticker,名稱,差額(張數),差額(金額),賣出均價,成交量,賣出占比
'00632R,元大台灣50反1,-248,"-1,351",5.45,143579,0.17
'2030,彰源,-501,"-21,796",43.5,26382,1.9
'2515,中工,-306,"-2,749",8.98,8208,3.73
'2883,開發金,-285,"-4,011",14.07,110305,0.26
'3707,漢磊,-275,"-25,162",91.5,22821,1.21
'4919,新唐,"-1,984","-221,637",111.71,76827,2.58
