Ticker,名稱,差額(張數),差額(金額),賣出均價,成交量,賣出占比
'00632R,元大台灣50反1,-316,"-1,881",5.95,288010,0.11
'00701,國泰股利精選30,-287,"-6,751",23.52,1378,20.83
'1455,集盛,-264,"-5,560",21.06,106808,0.25
'1802,台玻,-311,"-8,854",28.47,76937,0.4
