Ticker,名稱,差額(張數),差額(金額),買入均價,成交量,買入占比
'1503,,,,,88,
'1504,,,,,4247,
'1506,,,,,704,
'1512,,,,,195,
'1513,,,,,2032,
'1514,,,,,449,
'1515,,,,,1555,
'1516,,,,,573,
'1517,,,,,2159,
'1519,,,,,724,
'1521,,,,,48,
'1522,,,,,729,
'1524,,,,,430,
'1525,,,,,10,
'1526,,,,,190,
'1527,,,,,160,
'1528,,,,,810,
'1529,,,,,4776,
'1530,,,,,6,
'1531,,,,,164,
'1532,,,,,296,
'1533,,,,,214,
'1535,,,,,32,
'1536,,,,,520,
'1537,,,,,142,
'1538,,,,,9,
'1539,,,,,702,
'1540,,,,,104,
'1541,,,,,9,
'1558,,,,,30,
'1560,,,,,3464,
'1565,,,,,128,
'1568,,,,,119,
'1569,,,,,114,
'1570,,,,,1405,
'1580,,,,,49,
'1582,,,,,237,
'1583,,,,,5,
'1584,,,,,695,
'1586,,,,,124,
'1587,,,,,75,
'1589,,,,,1861,
'1590,,,,,775,
'1591,,,,,2,
'1593,,,,,22,
'1595,,,,,98,
'1597,,,,,78,
'1598,,,,,415,
'1599,,,,,79,
'1603,,,,,138,
'1604,,,,,313,
'1605,,,,,8384,
'1608,,,,,1531,
'1609,,,,,7007,
'1611,,,,,19249,
'1612,,,,,1973,
'1614,,,,,24,
'1615,,,,,33,
'1616,,,,,4352,
'1617,,,,,80,
'1618,,,,,1038,
'1626,,,,,14,
'1701,,,,,236,
'1702,,,,,208,
'1707,,,,,158,
'1708,,,,,2637,
'1709,,,,,1774,
'1710,,,,,5561,
'1711,,,,,4669,
'1712,,,,,410,
'1713,,,,,25,
'1714,,,,,2771,
'1717,,,,,1839,
'1718,,,,,5118,
'1720,,,,,740,
'1721,,,,,14017,
'1722,,,,,7751,
'1723,,,,,366,
'1725,,,,,229,
'1726,,,,,51,
'1727,,,,,3848,
'1730,,,,,24,
'1731,,,,,145,
'1732,,,,,13689,
'1733,,,,,191,
'1734,,,,,893,
'1735,,,,,25,
'1736,,,,,283,
'1737,,,,,200,
'1742,,,,,100,
'1752,,,,,193,
'1760,,,,,648,
'1762,,,,,312,
'1773,,,,,274,
'1776,,,,,61,
'1777,,,,,79,
'1781,,,,,117,
'1783,,,,,382,
'1784,,,,,162,
'1785,,,,,2261,
'1786,,,,,54,
'1788,,,,,19,
'1789,,,,,293,
'1795,,,,,3577,
'1796,,,,,52,
'1799,,,,,163,
'1802,,,,,8742,
'1805,,,,,37,
'1806,,,,,1005,
'1808,,,,,79,
'1809,,,,,1369,
'1810,,,,,2332,
'1813,,,,,25,
'1815,,,,,1574,
'1817,,,,,53,
'1903,,,,,918,
'1904,,,,,1915,
'1905,,,,,4830,
'1906,,,,,165,
'1907,,,,,3192,
'1909,,,,,4104,
'2002,,,,,187761,
'2006,,,,,19523,
'2007,,,,,5005,
'2008,,,,,141,
'2009,,,,,2856,
'2010,,,,,7024,
'2012,,,,,965,
'2013,,,,,3414,
'2014,,,,,101346,
'2015,,,,,1278,
'2017,,,,,3652,
'2020,,,,,751,
'2022,,,,,7831,
'2023,,,,,21335,
'2024,,,,,221,
'2025,,,,,1564,
'2027,,,,,39022,
'2028,,,,,14732,
'2029,,,,,2111,
'2030,,,,,8442,
'2031,,,,,6975,
'2032,,,,,1064,
'2033,,,,,693,
'2034,,,,,4335,
'2035,,,,,35,
'2038,,,,,11083,
'2049,,,,,2070,
'2059,,,,,143,
'2061,,,,,218,
'2062,,,,,159,
'2063,,,,,26,
'2064,,,,,26,
'2065,,,,,68,
'2066,,,,,18,
'2067,,,,,43,
'2069,,,,,3928,
'2070,,,,,54,
'2101,,,,,1124,
'2102,,,,,458,
'2103,,,,,25329,
'2104,,,,,3882,
'2105,,,,,6442,
'2106,,,,,610,
'2107,,,,,486,
'2108,,,,,6252,
'2109,,,,,142,
'2114,,,,,91,
'2115,,,,,39,
'2201,,,,,3986,
'2204,,,,,645,
'2206,,,,,607,
'2207,,,,,218,
'2208,,,,,1610,
'2211,,,,,1529,
'2221,,,,,683,
'2227,,,,,104,
'2228,,,,,44,
'2230,,,,,4,
'2231,,,,,612,
'2233,,,,,135,
'2235,,,,,16,
'2236,,,,,25,
'2239,,,,,170,
'2241,,,,,219,
'2243,,,,,432,
'2247,,,,,52,
'2250,,,,,1292,
'2301,,,,,5760,
'2302,,,,,164,
'2303,,,,,87887,
'2305,,,,,4678,
'2308,,,,,6886,
'2312,,,,,41284,
'2313,,,,,9579,
'2314,,,,,3758,
'2316,,,,,761,
'2317,,,,,39330,
'2321,,,,,14,
'2323,,,,,2639,
'2324,,,,,21588,
'2327,,,,,1985,
'2328,,,,,2286,
'2329,,,,,4169,
'2330,,,,,30319,
'2331,,,,,2455,
'2332,,,,,2731,
'2337,,,,,9043,
'2338,,,,,6268,
'2340,,,,,27376,
'2342,,,,,3178,
'2344,,,,,15124,
'2345,,,,,9317,
'2347,,,,,32014,
'2348,,,,,309,
'2349,,,,,1854,
'2351,,,,,2133,
'2352,,,,,6110,
'2353,,,,,22350,
'2354,,,,,3967,
'2355,,,,,6769,
'2356,,,,,11077,
'2357,,,,,3269,
'2358,,,,,3141,
'2359,,,,,333,
'2360,,,,,1994,
'2362,,,,,235,
'2363,,,,,4532,
'2364,,,,,7,
'2365,,,,,728,
'2367,,,,,1772,
'2368,,,,,8607,
'2369,,,,,6435,
'2371,,,,,24540,
'2373,,,,,9,
'2374,,,,,6384,
'2375,,,,,3000,
'2376,,,,,14668,
'2377,,,,,3340,
'2379,,,,,2036,
'2380,,,,,18552,
'2382,,,,,9375,
'2383,,,,,2642,
'2385,,,,,3406,
'2387,,,,,591,
'2388,,,,,24069,
'2390,,,,,2421,
'2392,,,,,723,
'2393,,,,,1718,
'2395,,,,,3517,
'2397,,,,,31,
'2399,,,,,2687,
'2401,,,,,5046,
'2402,,,,,632,
'2404,,,,,2377,
'2405,,,,,8882,
'2406,,,,,54762,
'2408,,,,,5809,
'2409,,,,,183607,
'2412,,,,,7288,
'2413,,,,,1343,
'2414,,,,,339,
'2415,,,,,332,
'2417,,,,,463,
'2419,,,,,2794,
'2420,,,,,681,
'2421,,,,,1475,
'2423,,,,,240,
'2424,,,,,2,
'2425,,,,,834,
'2426,,,,,3806,
'2427,,,,,327,
'2428,,,,,174,
'2429,,,,,132,
'2430,,,,,612,
'2431,,,,,465,
'2433,,,,,28,
'2434,,,,,6,
'2436,,,,,14750,
'2438,,,,,2,
'2439,,,,,976,
'2440,,,,,311,
'2441,,,,,2296,
'2442,,,,,3031,
'2443,,,,,174,
'2444,,,,,2980,
'2449,,,,,6981,
'2450,,,,,36,
'2451,,,,,2781,
'2453,,,,,413,
'2454,,,,,5577,
'2455,,,,,2468,
'2457,,,,,44192,
'2458,,,,,3572,
'2459,,,,,28,
'2460,,,,,1433,
'2461,,,,,565,
'2462,,,,,438,
'2464,,,,,351,
'2465,,,,,1079,
'2466,,,,,69,
'2467,,,,,390,
'2468,,,,,252,
'2471,,,,,61,
'2472,,,,,328,
'2474,,,,,3047,
'2476,,,,,2701,
'2477,,,,,620,
'2478,,,,,279,
'2480,,,,,93,
'2481,,,,,9097,
'2482,,,,,2892,
'2483,,,,,157,
'2484,,,,,2598,
'2485,,,,,4869,
'2486,,,,,3632,
'2488,,,,,28,
'2489,,,,,4152,
'2491,,,,,160,
'2492,,,,,2854,
'2493,,,,,82,
'2495,,,,,28427,
'2496,,,,,54,
'2497,,,,,23336,
'2498,,,,,60830,
'2501,,,,,525,
'2504,,,,,37014,
'2505,,,,,262,
'2506,,,,,117,
'2509,,,,,82,
'2511,,,,,5340,
'2514,,,,,79,
'2515,,,,,2854,
'2516,,,,,462,
'2520,,,,,1618,
'2524,,,,,70,
'2527,,,,,316,
'2528,,,,,27,
'2530,,,,,286,
'2534,,,,,2033,
'2535,,,,,396,
'2536,,,,,528,
'2537,,,,,1343,
'2538,,,,,4820,
'2539,,,,,159,
'2540,,,,,42,
'2542,,,,,8059,
'2543,,,,,90,
'2545,,,,,238,
'2546,,,,,26,
'2547,,,,,954,
'2548,,,,,258,
'2596,,,,,86,
'2597,,,,,132,
'2601,,,,,8072,
'2603,,,,,109031,
'2605,,,,,8811,
'2606,,,,,28416,
'2607,,,,,3365,
'2608,,,,,775,
'2609,,,,,51418,
'2610,,,,,159970,
'2611,,,,,1743,
'2612,,,,,3310,
'2613,,,,,221,
'2614,,,,,5054,
'2615,,,,,53006,
'2616,,,,,44,
'2617,,,,,5953,
'2618,,,,,89116,
'2630,,,,,129,
'2633,,,,,8450,
'2634,,,,,942,
'2636,,,,,3084,
'2637,,,,,44747,
'2640,,,,,143,
'2641,,,,,10636,
'2642,,,,,1065,
'2643,,,,,127,
'2701,,,,,74,
'2702,,,,,67,
'2704,,,,,162,
'2705,,,,,171,
'2706,,,,,99,
'2707,,,,,112,
'2712,,,,,3,
'2718,,,,,20,
'2719,,,,,6,
'2722,,,,,13,
'2723,,,,,282,
'2724,,,,,45,
'2726,,,,,15,
'2727,,,,,260,
'2729,,,,,81,
'2731,,,,,108,
'2732,,,,,154,
'2734,,,,,43,
'2736,,,,,44,
'2739,,,,,21,
'2740,,,,,10,
'2743,,,,,1,
'2745,,,,,17,
'2748,,,,,131,
'2752,,,,,0,
'2753,,,,,97,
'2754,,,,,72,
'2755,,,,,1,
'2801,,,,,18201,
'2809,,,,,12113,
'2812,,,,,4252,
'2816,,,,,42,
'2820,,,,,2457,
'2832,,,,,125,
'2834,,,,,19314,
'2836,,,,,446,
'2838,,,,,1048,
'2841,,,,,405,
'2845,,,,,2984,
'2849,,,,,598,
'2850,,,,,91,
'2851,,,,,248,
'2852,,,,,52,
'2855,,,,,957,
'2867,,,,,1880,
'2880,,,,,9091,
'2881,,,,,94657,
'2882,,,,,15747,
'2883,,,,,223338,
'2884,,,,,16264,
'2885,,,,,16178,
'2886,,,,,28876,
'2887,,,,,15719,
'2888,,,,,62442,
'2889,,,,,7826,
'2890,,,,,19126,
'2891,,,,,47885,
'2892,,,,,14934,
'2897,,,,,803,
'2901,,,,,31,
'2903,,,,,300,
'2904,,,,,20,
'2905,,,,,319,
'2906,,,,,163,
'2908,,,,,326,
'2910,,,,,8,
'2911,,,,,109,
'2912,,,,,1421,
'2913,,,,,780,
'2915,,,,,10544,
'2916,,,,,20,
'2923,,,,,7,
'2924,,,,,0,
'2926,,,,,9,
'2929,,,,,206,
'2936,,,,,8,
'2937,,,,,1,
'2939,,,,,21,
'2945,,,,,155,
'2947,,,,,17,
'3002,,,,,173,
'3003,,,,,1074,
'3004,,,,,57,
'3005,,,,,3227,
'3006,,,,,6458,
'3008,,,,,2967,
'3010,,,,,3611,
'3011,,,,,1841,
'3013,,,,,1552,
'3014,,,,,1147,
'3015,,,,,232,
'3016,,,,,13557,
'3017,,,,,3961,
'3018,,,,,195,
'3019,,,,,8426,
'3021,,,,,841,
'3022,,,,,113,
'3023,,,,,2641,
'3024,,,,,652,
'3025,,,,,3543,
'3026,,,,,685,
'3027,,,,,258,
'3028,,,,,3078,
'3029,,,,,757,
'3030,,,,,358,
'3031,,,,,1102,
'3032,,,,,176,
'3033,,,,,6579,
'3034,,,,,7851,
'3035,,,,,101428,
'3036,,,,,4568,
'3037,,,,,55442,
'3038,,,,,331,
'3040,,,,,33,
'3041,,,,,20879,
'3042,,,,,3197,
'3043,,,,,282,
'3044,,,,,1613,
'3045,,,,,3397,
'3046,,,,,1966,
'3047,,,,,12829,
'3048,,,,,699,
'3049,,,,,107608,
'3050,,,,,2947,
'3052,,,,,180,
'3054,,,,,66,
'3055,,,,,94,
'3056,,,,,793,
'3057,,,,,2279,
'3058,,,,,578,
'3059,,,,,48223,
'3060,,,,,23428,
'3062,,,,,8866,
'3064,,,,,5,
'3066,,,,,373,
'3067,,,,,4,
'3071,,,,,3177,
'3073,,,,,13,
'3078,,,,,880,
'3081,,,,,276,
'3083,,,,,11705,
'3085,,,,,146,
'3086,,,,,1963,
'3088,,,,,182,
'3089,,,,,18,
'3090,,,,,538,
'3092,,,,,521,
'3093,,,,,2,
'3094,,,,,1470,
'3095,,,,,38,
'3105,,,,,3241,
'3114,,,,,7652,
'3115,,,,,51,
'3118,,,,,38,
'3122,,,,,1144,
'3128,,,,,7508,
'3130,,,,,62,
'3131,,,,,81,
'3138,,,,,1138,
'3141,,,,,15136,
'3147,,,,,236,
'3149,,,,,415,
'3152,,,,,180,
'3162,,,,,186,
'3163,,,,,120,
'3164,,,,,99,
'3167,,,,,1213,
'3169,,,,,9340,
'3171,,,,,11,
'3176,,,,,642,
'3178,,,,,168,
'3188,,,,,63,
'3189,,,,,5245,
'3191,,,,,58,
'3202,,,,,4125,
'3205,,,,,11,
'3206,,,,,112,
'3207,,,,,796,
'3209,,,,,359,
'3211,,,,,601,
'3213,,,,,47,
'3217,,,,,2667,
'3218,,,,,102,
'3219,,,,,82,
'3221,,,,,5113,
'3224,,,,,805,
'3226,,,,,2,
'3227,,,,,706,
'3228,,,,,1134,
'3229,,,,,266,
'3230,,,,,386,
'3231,,,,,10544,
'3232,,,,,949,
'3234,,,,,273,
'3236,,,,,198,
'3252,,,,,17,
'3257,,,,,281,
'3259,,,,,36,
'3260,,,,,5032,
'3264,,,,,3093,
'3265,,,,,240,
'3266,,,,,95,
'3268,,,,,112,
'3272,,,,,143,
'3276,,,,,907,
'3284,,,,,25,
'3285,,,,,18,
'3287,,,,,90,
'3288,,,,,190,
'3289,,,,,182,
'3290,,,,,2657,
'3293,,,,,371,
'3294,,,,,3137,
'3296,,,,,306,
'3297,,,,,246,
'3303,,,,,226,
'3305,,,,,3577,
'3306,,,,,1188,
'3308,,,,,3830,
'3310,,,,,10,
'3311,,,,,119,
'3312,,,,,983,
'3313,,,,,124,
'3317,,,,,1054,
'3321,,,,,649,
'3322,,,,,13583,
'3323,,,,,384,
'3324,,,,,2715,
'3325,,,,,702,
'3332,,,,,3,
'3338,,,,,1239,
'3339,,,,,2375,
'3346,,,,,1196,
'3354,,,,,1764,
'3356,,,,,353,
'3357,,,,,116,
'3360,,,,,68,
'3362,,,,,12883,
'3363,,,,,1136,
'3372,,,,,1360,
'3373,,,,,320,
'3374,,,,,808,
'3376,,,,,868,
'3379,,,,,379,
'3380,,,,,4674,
'3383,,,,,64,
'3388,,,,,78,
'3390,,,,,5659,
'3402,,,,,405,
'3406,,,,,1960,
'3413,,,,,752,
'3416,,,,,43,
'3419,,,,,8928,
'3426,,,,,4,
'3432,,,,,197,
'3434,,,,,267,
'3437,,,,,903,
'3438,,,,,192,
'3441,,,,,126,
'3443,,,,,4887,
'3444,,,,,849,
'3450,,,,,229,
'3454,,,,,45,
'3455,,,,,1774,
'3465,,,,,162,
'3466,,,,,12344,
'3479,,,,,343,
'3481,,,,,176308,
'3483,,,,,2382,
'3484,,,,,913,
'3489,,,,,244,
'3490,,,,,1391,
'3491,,,,,17523,
'3492,,,,,35,
'3494,,,,,40,
'3498,,,,,22,
'3499,,,,,4365,
'3501,,,,,96,
'3504,,,,,1374,
'3508,,,,,4735,
'3511,,,,,3196,
'3512,,,,,22,
'3515,,,,,2341,
'3516,,,,,107,
'3518,,,,,205,
'3520,,,,,516,
'3521,,,,,105,
'3522,,,,,188,
'3523,,,,,15,
'3526,,,,,688,
'3527,,,,,523,
'3528,,,,,8,
'3529,,,,,499,
'3530,,,,,974,
'3531,,,,,5,
'3532,,,,,5068,
'3533,,,,,404,
'3535,,,,,463,
'3536,,,,,12,
'3537,,,,,66,
'3540,,,,,462,
'3541,,,,,1042,
'3543,,,,,78,
'3545,,,,,7146,
'3546,,,,,2672,
'3548,,,,,326,
'3550,,,,,185,
'3551,,,,,311,
'3552,,,,,360,
'3555,,,,,5,
'3556,,,,,773,
'3557,,,,,64,
'3558,,,,,108,
'3563,,,,,231,
'3564,,,,,178,
'3567,,,,,115,
'3570,,,,,2,
'3576,,,,,9654,
'3577,,,,,134,
'3580,,,,,118,
'3581,,,,,226,
'3583,,,,,604,
'3587,,,,,1592,
'3588,,,,,2286,
'3591,,,,,1724,
'3593,,,,,63,
'3594,,,,,290,
'3596,,,,,36152,
'3597,,,,,1217,
'3605,,,,,1150,
'3607,,,,,32774,
'3609,,,,,95,
'3611,,,,,23,
'3615,,,,,1618,
'3617,,,,,25,
'3622,,,,,163,
'3623,,,,,143,
'3624,,,,,6530,
'3625,,,,,2515,
'3628,,,,,30,
'3629,,,,,5,
'3630,,,,,344,
'3631,,,,,29,
'3632,,,,,21,
'3642,,,,,61,
'3645,,,,,215,
'3646,,,,,70,
'3652,,,,,88,
'3653,,,,,1133,
'3661,,,,,2000,
'3663,,,,,220,
'3664,,,,,14,
'3665,,,,,607,
'3666,,,,,368,
'3669,,,,,151,
'3672,,,,,1051,
'3673,,,,,1181,
'3675,,,,,5945,
'3679,,,,,89,
'3680,,,,,775,
'3682,,,,,4574,
'3684,,,,,428,
'3685,,,,,137,
'3686,,,,,547,
'3687,,,,,13965,
'3689,,,,,1855,
'3691,,,,,1778,
'3693,,,,,379,
'3694,,,,,1247,
'3701,,,,,15177,
'3702,,,,,8192,
'3703,,,,,819,
'3704,,,,,37278,
'3705,,,,,58,
'3706,,,,,33261,
'3707,,,,,10122,
'3708,,,,,4180,
'3709,,,,,129,
'3710,,,,,2007,
'3711,,,,,17312,
'3712,,,,,764,
'3713,,,,,53,
'3714,,,,,4179,
'4102,,,,,53,
'4104,,,,,92,
'4105,,,,,752,
'4106,,,,,866,
'4107,,,,,96,
'4108,,,,,320,
'4109,,,,,81,
'4111,,,,,6,
'4113,,,,,316,
'4114,,,,,614,
'4116,,,,,73,
'4119,,,,,126,
'4120,,,,,54,
'4121,,,,,979,
'4123,,,,,1160,
'4126,,,,,639,
'4127,,,,,502,
'4128,,,,,8171,
'4129,,,,,54,
'4130,,,,,776,
'4131,,,,,61,
'4133,,,,,2162,
'4137,,,,,220,
'4138,,,,,21,
'4139,,,,,14,
'4142,,,,,2061,
'4147,,,,,976,
'4148,,,,,18,
'4153,,,,,4809,
'4154,,,,,5,
'4155,,,,,81,
'4157,,,,,2384,
'4160,,,,,21,
'4161,,,,,225,
'4162,,,,,383,
'4163,,,,,14,
'4164,,,,,143,
'4167,,,,,322,
'4168,,,,,684,
'4171,,,,,661,
'4173,,,,,95,
'4174,,,,,2649,
'4175,,,,,10,
'4183,,,,,0,
'4188,,,,,800,
'4190,,,,,52,
'4192,,,,,317,
'4198,,,,,0,
'4205,,,,,12,
'4207,,,,,49,
'4303,,,,,263,
'4304,,,,,23,
'4305,,,,,15,
'4306,,,,,837,
'4401,,,,,133,
'4402,,,,,330,
'4406,,,,,796,
'4413,,,,,17,
'4414,,,,,4532,
'4416,,,,,18,
'4417,,,,,36,
'4419,,,,,6,
'4420,,,,,179,
'4426,,,,,459,
'4429,,,,,8,
'4430,,,,,39,
'4432,,,,,51,
'4433,,,,,51,
'4438,,,,,95,
'4439,,,,,2,
'4440,,,,,133,
'4502,,,,,15,
'4503,,,,,1456,
'4506,,,,,67,
'4510,,,,,64,
'4513,,,,,697,
'4523,,,,,0,
'4526,,,,,229,
'4527,,,,,36,
'4528,,,,,45,
'4529,,,,,179,
'4530,,,,,45,
'4532,,,,,462,
'4533,,,,,218,
'4534,,,,,265,
'4535,,,,,1,
'4536,,,,,31,
'4538,,,,,17,
'4540,,,,,89,
'4541,,,,,58,
'4542,,,,,42,
'4543,,,,,76,
'4545,,,,,41,
'4549,,,,,22,
'4550,,,,,10,
'4551,,,,,66,
'4552,,,,,49,
'4554,,,,,401,
'4555,,,,,17,
'4556,,,,,3,
'4557,,,,,46,
'4560,,,,,84,
'4561,,,,,36,
'4562,,,,,162,
'4563,,,,,9,
'4564,,,,,317,
'4566,,,,,102,
'4568,,,,,1,
'4571,,,,,75,
'4572,,,,,55,
'4576,,,,,77,
'4580,,,,,31,
'4581,,,,,3,
'4609,,,,,76,
'4702,,,,,88,
'4706,,,,,15,
'4707,,,,,350,
'4711,,,,,454,
'4714,,,,,2653,
'4716,,,,,322,
'4720,,,,,496,
'4721,,,,,1298,
'4722,,,,,664,
'4726,,,,,140,
'4728,,,,,31,
'4729,,,,,255,
'4735,,,,,58,
'4736,,,,,427,
'4737,,,,,38,
'4739,,,,,2181,
'4741,,,,,64,
'4743,,,,,4005,
'4744,,,,,2443,
'4745,,,,,40,
'4746,,,,,617,
'4747,,,,,11,
'4754,,,,,54,
'4755,,,,,4535,
'4760,,,,,214,
'4763,,,,,50,
'4764,,,,,16,
'4766,,,,,24,
'4767,,,,,4,
'4804,,,,,50,
'4806,,,,,15,
'4807,,,,,106,
'4903,,,,,2960,
'4904,,,,,3104,
'4905,,,,,1,
'4906,,,,,12368,
'4907,,,,,20,
'4908,,,,,174,
'4909,,,,,291,
'4911,,,,,40,
'4912,,,,,167,
'4915,,,,,4975,
'4916,,,,,1988,
'4919,,,,,8270,
'4924,,,,,25,
'4927,,,,,16699,
'4930,,,,,218,
'4931,,,,,80,
'4933,,,,,138,
'4934,,,,,1959,
'4935,,,,,254,
'4938,,,,,6435,
'4939,,,,,338,
'4942,,,,,221,
'4943,,,,,482,
'4944,,,,,235,
'4945,,,,,344,
'4946,,,,,2244,
'4950,,,,,488,
'4952,,,,,645,
'4953,,,,,74,
'4956,,,,,1445,
'4958,,,,,1944,
'4960,,,,,4943,
'4961,,,,,16728,
'4966,,,,,572,
'4967,,,,,1349,
'4968,,,,,1815,
'4971,,,,,520,
'4972,,,,,13,
'4973,,,,,99,
'4974,,,,,111,
'4976,,,,,1690,
'4977,,,,,89,
'4979,,,,,179,
'4987,,,,,9,
'4989,,,,,751,
'4991,,,,,100,
'4994,,,,,4723,
'4995,,,,,42,
'4999,,,,,71,
'5007,,,,,20,
'5009,,,,,4507,
'5011,,,,,2498,
'5013,,,,,66,
'5014,,,,,3195,
'5015,,,,,76,
'5016,,,,,27,
'5102,,,,,22,
'5201,,,,,23,
'5202,,,,,17,
'5203,,,,,68,
'5205,,,,,0,
'5206,,,,,84,
'5209,,,,,6,
'5210,,,,,715,
'5211,,,,,80,
'5212,,,,,0,
'5213,,,,,280,
'5215,,,,,242,
'5220,,,,,72,
'5222,,,,,470,
'5223,,,,,104,
'5225,,,,,242,
'5227,,,,,1614,
'5230,,,,,590,
'5234,,,,,1105,
'5236,,,,,319,
'5243,,,,,1660,
'5245,,,,,546,
'5251,,,,,938,
'5258,,,,,35629,
'5263,,,,,211,
'5269,,,,,414,
'5272,,,,,1087,
'5274,,,,,241,
'5276,,,,,2,
'5278,,,,,3,
'5281,,,,,639,
'5283,,,,,40,
'5284,,,,,25,
'5285,,,,,1254,
'5287,,,,,120,
'5288,,,,,33,
'5289,,,,,149,
'5291,,,,,128,
'5299,,,,,551,
'5301,,,,,1,
'5302,,,,,532,
'5306,,,,,176,
'5309,,,,,5095,
'5310,,,,,38,
'5312,,,,,54,
'5314,,,,,4,
'5315,,,,,582,
'5321,,,,,945,
'5324,,,,,110,
'5328,,,,,630,
'5340,,,,,234,
'5344,,,,,270,
'5345,,,,,6,
'5347,,,,,4936,
'5348,,,,,59,
'5351,,,,,103207,
'5353,,,,,94,
'5355,,,,,395,
'5356,,,,,1055,
'5364,,,,,3,
'5371,,,,,13759,
'5381,,,,,58,
'5383,,,,,561,
'5386,,,,,192,
'5388,,,,,2515,
'5392,,,,,191,
'5398,,,,,9,
'5403,,,,,66,
'5410,,,,,394,
'5425,,,,,15199,
'5426,,,,,273,
'5432,,,,,5,
'5434,,,,,287,
'5438,,,,,18,
'5439,,,,,2077,
'5443,,,,,470,
'5450,,,,,1927,
'5452,,,,,275,
'5455,,,,,7,
'5457,,,,,671,
'5460,,,,,51,
'5464,,,,,151,
'5468,,,,,302,
'5469,,,,,931,
'5471,,,,,695,
'5474,,,,,30,
'5475,,,,,17609,
'5478,,,,,2404,
'5481,,,,,204,
'5483,,,,,7196,
'5484,,,,,27,
'5487,,,,,5,
'5488,,,,,1810,
'5489,,,,,2,
'5490,,,,,238,
'5493,,,,,8,
'5498,,,,,408,
'5508,,,,,82,
'5511,,,,,34,
'5512,,,,,251,
'5514,,,,,39,
'5515,,,,,331,
'5516,,,,,38,
'5519,,,,,407,
'5520,,,,,2,
'5521,,,,,822,
'5522,,,,,2028,
'5523,,,,,35,
'5525,,,,,98,
'5529,,,,,54,
'5530,,,,,498,
'5531,,,,,484,
'5533,,,,,53,
'5534,,,,,480,
'5536,,,,,69,
'5538,,,,,276,
'5543,,,,,90,
'5546,,,,,29,
'5601,,,,,3,
'5603,,,,,251,
'5604,,,,,16,
'5607,,,,,2206,
'5608,,,,,13862,
'5609,,,,,2073,
'5701,,,,,132,
'5703,,,,,23,
'5704,,,,,3,
'5706,,,,,67,
'5820,,,,,409,
'5864,,,,,604,
'5871,,,,,2562,
'5876,,,,,3217,
'5878,,,,,10,
'5880,,,,,12520,
'5902,,,,,7,
'5903,,,,,18,
'5904,,,,,424,
'5905,,,,,445,
'5906,,,,,6,
'5907,,,,,67,
'6005,,,,,2578,
'6015,,,,,478,
'6016,,,,,1278,
'6020,,,,,18,
'6021,,,,,5,
'6023,,,,,47,
'6024,,,,,75,
'6026,,,,,1214,
'6101,,,,,42,
'6103,,,,,0,
'6104,,,,,37595,
'6108,,,,,197,
'6109,,,,,48,
'6111,,,,,9415,
'6112,,,,,39,
'6113,,,,,479,
'6114,,,,,8,
'6115,,,,,55,
