Ticker,名稱,差額(張數),差額(金額),賣出均價,成交量,賣出占比
'00637L,元大滬深300正2,-256,"-4,296",16.78,86900,0.29
'2419,仲琦,-170,"-4,942",29.07,7411,2.29
'2610,華航,"-12,952","-300,189",23.18,168899,7.67
'3043,科風,-148,"-1,258",8.5,1922,7.7
'3710,連展投控,-116,"-1,960",16.9,19635,0.59
