Ticker,名稱,差額(張數),差額(金額),賣出均價,成交量,賣出占比
'1905,華紙,"-6,808","-208,341",30.6,176483,3.86
'2618,長榮航,"-2,077","-45,019",21.68,264734,0.78
'3189,景碩,-609,"-78,419",128.77,41520,1.47
'6672,騰輝電子-KY,"-1,345","-173,921",129.31,9370,14.35
