Ticker,名稱,差額(張數),差額(金額),賣出均價,成交量,賣出占比
'1314,中石化,-987,"-12,272",12.43,30710,3.21
'5425,台半,-580,"-48,084",82.9,16878,3.44
'6235,華孚,-251,"-10,144",40.41,46613,0.54
