Ticker,名稱,差額(張數),差額(金額),賣出均價,成交量,賣出占比
'2605,新興,-151,"-3,393",22.47,2616,5.77
'3596,智易,-134,"-17,608",131.4,10342,1.3
'5388,中磊,-116,"-11,502",99.16,33457,0.35
'6235,華孚,-206,"-8,257",40.08,12340,1.67
