Ticker,名稱,差額(張數),差額(金額),賣出均價,成交量,賣出占比
'2618,長榮航,-798,"-26,390",33.07,234187,0.34
'2834,臺企銀,"-1,041","-13,943",13.39,204996,0.51
'2888,新光金,-213,"-2,336",10.97,186519,0.11
'3231,緯創,-492,"-14,467",29.4,13495,3.65
