Ticker,名稱,差額(張數),差額(金額),賣出均價,成交量,賣出占比
'2614,東森,"-4,356","-183,397",42.1,177903,2.45
'2880,華南金,-202,"-4,444",22.0,23647,0.85
'5475,德宏,-227,"-6,670",29.38,10763,2.11
