Ticker,名稱,差額(張數),差額(金額),賣出均價,成交量,賣出占比
'2419,仲琦,-148,"-3,596",24.3,29295,0.51
'2834,臺企銀,-175,"-2,030",11.6,12902,1.36
'3711,日月光投控,-104,"-7,997",76.89,13239,0.79
