Ticker,名稱,差額(張數),差額(金額),賣出均價,成交量,賣出占比
'1417,嘉裕,-220,"-3,416",15.53,2195,10.02
'1802,台玻,"-7,850","-320,207",40.79,177212,4.43
'2017,官田鋼,-234,"-7,420",31.71,31416,0.74
'2344,華邦電,-394,"-13,614",34.55,53729,0.73
'3095,及成,-300,-993,3.31,577,51.99
'5014,建錩,-243,"-6,378",26.25,21658,1.12
