Ticker,名稱,差額(張數),差額(金額),賣出均價,成交量,賣出占比
'00632R,元大台灣50反1,"-1,100","-7,005",6.37,285547,0.39
'00664R,國泰臺灣加權反1,-299,"-2,172",7.26,15632,1.91
'2303,聯電,-304,"-16,221",53.36,348707,0.09
'2328,廣宇,-236,"-9,712",41.15,108893,0.22
'2890,永豐金,"-2,299","-25,749",11.2,21056,10.92
'6235,華孚,-225,"-4,400",19.56,3586,6.27
