Ticker,名稱,差額(張數),差額(金額),賣出均價,成交量,賣出占比
'2201,裕隆,-102,"-5,141",50.4,17710,0.58
'2353,宏��,-710,"-18,525",26.09,18371,3.86
'2634,漢翔,-152,"-4,909",32.3,7236,2.1
'3710,連展投控,-125,"-1,712",13.7,8500,1.47
'6235,華孚,-245,"-11,233",45.85,60802,0.4
