Ticker,名稱,差額(張數),差額(金額),賣出均價,成交量,賣出占比
'2371,大同,"-1,676","-51,407",30.67,115756,1.45
'3035,智原,-444,"-49,174",110.75,90302,0.49
'3689,湧德,-251,"-12,621",50.28,43253,0.58
'6237,驊訊,-448,"-56,023",125.05,15849,2.83
