Ticker,名稱,差額(張數),差額(金額),賣出均價,成交量,賣出占比
'3062,建漢,-248,"-7,083",28.56,30287,0.82
'3680,家登,-198,"-39,050",197.22,5863,3.38
'8069,元太,-199,"-35,372",177.75,41694,0.48
