Ticker,名稱,差額(張數),差額(金額),賣出均價,成交量,賣出占比
'2303,聯電,-499,"-31,325",62.78,115288,0.43
'2606,裕民,"-1,391","-101,359",72.87,154535,0.9
'3707,漢磊,"-2,466","-310,970",126.1,137513,1.79
'5285,界霖,-497,"-52,398",105.43,17886,2.78
