Ticker,名稱,差額(張數),差額(金額),賣出均價,成交量,賣出占比
'2023,燁輝,"-9,969","-240,439",24.12,206506,4.83
'2027,大成鋼,"-5,970","-284,044",47.58,189435,3.15
'2603,長榮,"-4,786","-478,552",99.99,670726,0.71
'2888,新光金,-275,"-2,751",10.0,113239,0.24
'3481,群創,-311,"-7,175",23.07,924759,0.03
