Ticker,名稱,差額(張數),差額(金額),賣出均價,成交量,賣出占比
'2618,長榮航,-571,"-17,099",29.95,336632,0.17
'2834,臺企銀,-453,"-4,976",10.98,150457,0.3
'3711,日月光投控,-396,"-41,673",105.23,33631,1.18
