Ticker,名稱,差額(張數),差額(金額),賣出均價,成交量,賣出占比
'1444,力麗,-200,"-2,130",10.65,2127,9.4
'1785,光洋科,-505,"-26,229",51.94,11772,4.29
'3552,同致,-646,"-95,971",148.56,14625,4.42
'5014,建錩,-318,"-6,669",20.97,1522,20.89
