Ticker,名稱,差額(張數),差額(金額),賣出均價,成交量,賣出占比
'2031,新光鋼,"-2,952","-264,740",89.68,93041,3.17
'2069,運錩,"-5,478","-249,244",45.5,76681,7.14
'3205,佰研,-418,"-11,415",27.31,494,84.62
'5014,建錩,"-5,515","-156,055",28.3,43721,12.61
