Ticker,名稱,差額(張數),差額(金額),賣出均價,成交量,賣出占比
'1718,中纖,-304,"-3,435",11.3,132103,0.23
'2406,國碩,-201,"-4,685",23.31,7474,2.69
'6217,中探針,-600,"-29,928",49.88,29640,2.02
'8069,元太,-201,"-15,971",79.46,13904,1.45
