Ticker,名稱,差額(張數),差額(金額),賣出均價,成交量,賣出占比
'1708,東鹼,"-1,710","-89,160",52.14,155066,1.1
'2317,鴻海,-214,"-22,670",105.93,50697,0.42
'2515,中工,"-1,002","-9,921",9.9,16321,6.14
'2834,臺企銀,"-3,638","-46,060",12.66,75509,4.82
