Ticker,名稱,差額(張數),差額(金額),賣出均價,成交量,賣出占比
'2340,台亞,"-1,541","-95,089",61.71,86515,1.78
'8183,精星,-994,"-71,265",71.7,46464,2.14
'8215,明基材,-644,"-26,477",41.11,43231,1.49
