Ticker,名稱,差額(張數),差額(金額),賣出均價,成交量,賣出占比
'2002,中鋼,"-6,953","-266,371",38.31,415486,1.67
'2022,聚亨,"-3,758","-89,674",23.86,87945,4.27
'2027,大成鋼,-373,"-14,100",37.8,449999,0.08
'6269,台郡,-410,"-55,793",136.08,24385,1.68
