Ticker,名稱,差額(張數),差額(金額),賣出均價,成交量,賣出占比
'00637L,元大滬深300正2,-183,"-3,013",16.46,66950,0.27
'2419,仲琦,-345,"-10,244",29.69,21293,1.62
'2867,三商壽,-191,"-1,274",6.67,13972,1.37
'4743,合一,-685,"-176,696",257.95,30768,2.23
'5425,台半,-285,"-25,785",90.47,61994,0.46
'6461,益得,-229,"-9,317",40.69,5487,4.17
