交易日期,代號,名稱,買均,買量,賣均,賣量,累計買均,累計買量,損益,進場手續費,出場手續費,交易稅,淨損益,餘量,餘累買量,餘買均
2022-05-31,'5258,虹堡,45.55,253.0,,,45.55,253.0,,,,,,0.0,0.0,0.0
2022-06-01,'5258,虹堡,51.16,145.0,,,47.59384422110553,398.0,,,,,,253.0,253.0,51.16
2022-06-06,'5258,虹堡,,,60.46,-398.0,47.59384422110553,0.0,5120730.0,8098.0,10287.0,72189.0,5030156.0,,253.0,51.16
