Ticker,名稱,差額(張數),差額(金額),賣出均價,成交量,賣出占比
'0056,元大高股息,-141,"-4,071",28.87,26947,0.52
'00632R,元大台灣50反1,-143,-815,5.7,95603,0.15
'2605,新興,-176,"-4,133",23.48,3754,4.69
'3322,建舜電,-170,"-3,605",21.21,1976,8.6
'4114,健喬,-583,"-22,129",37.96,49717,1.17
'4128,中天,-175,"-12,112",69.21,88266,0.2
'8040,九暘,-154,"-7,376",47.9,534,28.84
'8099,大世科,-339,"-12,945",38.19,433,78.29
