Ticker,名稱,差額(張數),差額(金額),賣出均價,成交量,賣出占比
'2013,中鋼構,-275,"-12,954",47.11,14962,1.84
'2409,友達,-301,"-5,019",16.67,422623,0.07
'2618,長榮航,"-8,173","-147,453",18.04,234336,3.49
'2883,開發金,"-2,004","-22,011",10.98,121081,1.66
'4960,誠美材,-262,"-3,659",13.97,51475,0.51
