Ticker,名稱,差額(張數),差額(金額),賣出均價,成交量,賣出占比
'00632R,元大台灣50反1,-411,"-2,661",6.47,217733,0.19
'00677U,期富邦VIX,-333,"-1,132",3.4,281855,0.12
'6257,矽格,-224,"-11,695",52.21,26040,0.86
