Ticker,名稱,差額(張數),差額(金額),賣出均價,成交量,賣出占比
'00632R,元大台灣50反1,-447,"-2,597",5.81,190793,0.23
'1313,聯成,-493,"-14,128",28.66,39535,1.25
'2409,友達,"-7,854","-199,081",25.35,514111,1.53
'2609,陽明,"-1,184","-141,474",119.49,526517,0.22
