Ticker,名稱,差額(張數),差額(金額),賣出均價,成交量,賣出占比
'1795,美時,-112,"-13,961",124.65,13712,0.82
'2406,國碩,-258,"-5,596",21.69,8773,2.94
'3374,精材,-154,"-21,859",141.94,5272,2.92
'3481,群創,-133,"-1,853",13.93,234639,0.06
'3710,連展投控,-148,"-1,772",11.97,1449,10.21
