Ticker,名稱,差額(張數),差額(金額),賣出均價,成交量,賣出占比
'2317,鴻海,-370,"-42,891",115.92,95320,0.39
'2328,廣宇,-654,"-29,236",44.7,230939,0.28
'2603,長榮,-879,"-30,710",34.94,488267,0.18
'2609,陽明,"-1,857","-46,140",24.85,388985,0.48
'6223,旺矽,-356,"-44,311",124.47,24290,1.47
