Ticker,名稱,差額(張數),差額(金額),賣出均價,成交量,賣出占比
'1733,五鼎,-100,"-2,686",26.86,358,27.93
'2303,聯電,-145,"-5,647",38.94,109311,0.13
'2352,佳世達,-501,"-15,380",30.7,12067,4.15
'3037,欣興,-360,"-63,707",176.96,64743,0.56
'3189,景碩,-626,"-91,835",146.7,22060,2.84
