Ticker,名稱,差額(張數),差額(金額),賣出均價,成交量,賣出占比
'00664R,國泰臺灣加權反1,-296,"-1,889",6.38,6011,4.92
'2888,新光金,-346,"-3,115",9.0,27893,1.24
'4114,健喬,-146,"-5,627",38.54,21645,0.67
'5258,虹堡,-441,"-36,107",81.88,75416,0.58
'6271,同欣電,-373,"-80,444",215.67,3561,10.47
'6589,台康生技,-398,"-46,525",116.9,23146,1.72
