Ticker,名稱,差額(張數),差額(金額),賣出均價,成交量,賣出占比
'2303,聯電,-250,"-11,899",47.6,338482,0.07
'2603,長榮,"-3,005","-117,788",39.2,548832,0.55
'3481,群創,-215,"-2,844",13.23,220867,0.1
'6451,訊芯-KY,-267,"-39,996",149.8,17009,1.57
