Ticker,名稱,差額(張數),差額(金額),賣出均價,成交量,賣出占比
'3035,智原,"-1,217","-217,544",178.75,60229,2.02
'4503,金雨,-208,"-8,583",41.26,13460,1.55
'4739,康普,-100,"-11,800",118.0,2067,4.84
