Ticker,名稱,差額(張數),差額(金額),賣出均價,成交量,賣出占比
'2314,台揚,-414,"-12,865",31.07,2932,14.12
'3437,榮創,-279,"-8,421",30.18,2299,12.14
'6116,彩晶,-223,"-2,855",12.8,277050,0.08
