Ticker,名稱,差額(張數),差額(金額),賣出均價,成交量,賣出占比
'00632R,元大台灣50反1,-327,"-2,188",6.69,243971,0.13
'2303,聯電,-204,"-10,601",51.97,272439,0.07
'2603,長榮,-348,"-10,574",30.39,268689,0.13
'2890,永豐金,-838,"-9,205",10.98,26798,3.13
