Ticker,名稱,差額(張數),差額(金額),賣出均價,成交量,賣出占比
'1513,中興電,-193,"-11,773",61.0,41291,0.47
'2367,燿華,-159,"-2,948",18.54,24728,0.64
'2834,臺企銀,-290,"-3,636",12.54,41352,0.7
'3163,波若威,-347,"-21,463",61.85,45469,0.76
