Ticker,名稱,差額(張數),差額(金額),賣出均價,成交量,賣出占比
'2409,友達,"-1,028","-21,743",21.15,51661,1.99
'6116,彩晶,-473,"-7,591",16.05,12863,3.68
'6269,台郡,-270,"-27,572",102.12,4633,5.83
