Ticker,名稱,差額(張數),差額(金額),賣出均價,成交量,賣出占比
'1708,東鹼,"-1,998","-131,585",65.86,60809,3.29
'6005,群益證,-259,"-4,183",16.15,14504,1.79
'8183,精星,"-1,021","-68,785",67.37,28746,3.55
