Ticker,名稱,差額(張數),差額(金額),賣出均價,成交量,賣出占比
'2317,鴻海,-271,"-26,410",97.45,233726,0.12
'2609,陽明,"-3,225","-101,112",31.35,102044,3.16
'3006,晶豪科,-964,"-63,918",66.3,31483,3.06
'8021,尖點,-665,"-19,912",29.94,22552,2.95
