交易日期,代號,名稱,買均,買量,賣均,賣量,累計買均,累計買量,損益,進場手續費,出場手續費,交易稅,淨損益,餘量,餘累買量,餘買均
2022-05-09,'3596,智易,109.34,699.0,,,109.34,699.0,,,,,,0.0,0.0,0.0
2022-05-13,'3596,智易,,,112.57,-614.0,109.34,85.0,1983219.0,28700.0,29548.0,207354.0,1717617.0,0.0,0.0,
2022-05-16,'3596,智易,,,116.29,-220.0,109.34,-135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-05-27,'3596,智易,117.22,112.0,,,70.96782608695653,-23.0,,,,,,0.0,0.0,
2022-05-30,'3596,智易,122.88,705.0,,,124.63070381231671,682.0,,,,,,0.0,0.0,
2022-06-01,'3596,智易,,,124.5,-105.0,124.63070381231671,577.0,764400.0,5262.0,5588.0,39218.0,714332.0,0.0,0.0,
2022-06-02,'3596,智易,121.54,210.0,,,123.805992502804,787.0,,,,,,0.0,0.0,
2022-06-06,'3596,智易,,,124.75,-791.0,123.805992502804,-4.0,1594409.0,41502.0,42184.0,296032.0,1214691.0,,0.0,
2022-06-16,'3596,智易,,,127.68,-103.0,123.805992502804,-107.0,632420.0,5352.0,5622.0,39453.0,581993.0,,0.0,
