Ticker,名稱,差額(張數),差額(金額),賣出均價,成交量,賣出占比
'2303,聯電,-711,"-35,377",49.76,266941,0.27
'2354,鴻準,"-1,862","-130,129",69.89,145332,1.28
'2409,友達,-292,"-4,419",15.13,571169,0.05
