Ticker,名稱,差額(張數),差額(金額),賣出均價,成交量,賣出占比
'3169,亞信,-768,"-107,231",139.62,26536,2.89
'3711,日月光投控,-391,"-45,367",116.03,11658,3.35
'6485,點序,-624,"-84,057",134.71,5760,10.83
'8086,宏捷科,-443,"-66,433",149.96,26021,1.7
