Ticker,名稱,差額(張數),差額(金額),賣出均價,成交量,賣出占比
'3016,嘉晶,"-3,339","-398,501",119.35,49638,6.73
'3576,聯合再生,"-1,791","-40,422",22.57,9725,18.42
