Ticker,名稱,差額(張數),差額(金額),買入均價,成交量,買入占比
'2250,,,,,132,
'2301,,,,,5161,
'2302,,,,,158,
'2303,,,,,82805,
'2305,,,,,2104,
'2308,,,,,1620,
'2312,,,,,47866,
'2313,,,,,12671,
'2314,,,,,1981,
'2316,,,,,233,
'2317,,,,,11876,
'2321,,,,,46,
'2323,,,,,5670,
'2324,,,,,15332,
'2327,,,,,5283,
'2328,,,,,6838,
'2329,,,,,2916,
'2330,,,,,10127,
'2331,,,,,2963,
'2332,,,,,1128,
'2337,,,,,13869,
'2338,,,,,9350,
'2340,,,,,22656,
'2342,,,,,2558,
'2344,,,,,56408,
'2345,,,,,2051,
'2347,,,,,19571,
'2348,,,,,349,
'2349,,,,,8846,
'2351,,,,,1891,
'2352,,,,,2386,
'2353,,,,,13093,
'2354,,,,,1325,
'2355,,,,,4644,
'2356,,,,,5938,
'2357,,,,,1992,
'2358,,,,,10975,
'2359,,,,,188,
'2360,,,,,1409,
'2362,,,,,259,
'2363,,,,,4333,
'2364,,,,,20,
'2365,,,,,1199,
'2367,,,,,9637,
'2368,,,,,30683,
'2369,,,,,4312,
'2371,,,,,44064,
'2373,,,,,14,
'2374,,,,,20740,
'2375,,,,,2928,
'2376,,,,,13111,
'2377,,,,,2109,
'2379,,,,,891,
'2380,,,,,10002,
'2382,,,,,5963,
'2383,,,,,1805,
'2385,,,,,2238,
'2387,,,,,883,
'2388,,,,,20832,
'2390,,,,,1598,
'2392,,,,,351,
'2393,,,,,1471,
'2395,,,,,278,
'2397,,,,,42,
'2399,,,,,19418,
'2401,,,,,5043,
'2402,,,,,336,
'2404,,,,,1946,
'2405,,,,,13758,
'2406,,,,,11422,
'2408,,,,,28364,
'2409,,,,,79672,
'2412,,,,,2966,
'2413,,,,,612,
'2414,,,,,176,
'2415,,,,,237,
'2417,,,,,701,
'2419,,,,,1286,
'2420,,,,,414,
'2421,,,,,9535,
'2423,,,,,190,
'2424,,,,,7,
'2425,,,,,4543,
'2426,,,,,2295,
'2427,,,,,331,
'2428,,,,,675,
'2429,,,,,85,
'2430,,,,,343,
'2431,,,,,30604,
'2433,,,,,21,
'2434,,,,,34,
'2436,,,,,18362,
'2438,,,,,48,
'2439,,,,,680,
'2440,,,,,895,
'2441,,,,,1505,
'2442,,,,,2364,
'2443,,,,,44,
'2444,,,,,945,
'2449,,,,,5441,
'2450,,,,,77,
'2451,,,,,2043,
'2453,,,,,983,
'2454,,,,,1375,
'2455,,,,,1396,
'2457,,,,,59418,
'2458,,,,,2130,
'2459,,,,,77,
'2460,,,,,431,
'2461,,,,,166,
'2462,,,,,605,
'2464,,,,,259,
'2465,,,,,17564,
'2466,,,,,71,
'2467,,,,,132,
'2468,,,,,69,
'2471,,,,,58,
'2472,,,,,430,
'2474,,,,,1312,
'2476,,,,,37020,
'2477,,,,,109,
'2478,,,,,236,
'2480,,,,,73,
'2481,,,,,24545,
'2482,,,,,927,
'2483,,,,,140,
'2484,,,,,11018,
'2485,,,,,1480,
'2486,,,,,3687,
'2488,,,,,83,
'2489,,,,,1801,
'2491,,,,,67,
'2492,,,,,3650,
'2493,,,,,85,
'2495,,,,,16051,
'2496,,,,,19,
'2497,,,,,10273,
'2498,,,,,115469,
'2501,,,,,268,
'2504,,,,,9646,
'2505,,,,,466,
'2506,,,,,102,
'2509,,,,,76,
'2511,,,,,664,
'2514,,,,,114,
'2515,,,,,1923,
'2516,,,,,313,
'2520,,,,,1110,
'2524,,,,,89,
'2527,,,,,151,
'2528,,,,,54,
'2530,,,,,233,
'2534,,,,,1260,
'2535,,,,,288,
'2536,,,,,258,
'2537,,,,,835,
'2538,,,,,1172,
'2539,,,,,130,
'2540,,,,,37,
'2542,,,,,8001,
'2543,,,,,80,
'2545,,,,,92,
'2546,,,,,69,
'2547,,,,,1306,
'2548,,,,,448,
'2596,,,,,70,
'2597,,,,,83,
'2601,,,,,3284,
'2603,,,,,54843,
'2605,,,,,9775,
'2606,,,,,26714,
'2607,,,,,1552,
'2608,,,,,355,
'2609,,,,,29633,
'2610,,,,,106044,
'2611,,,,,578,
'2612,,,,,1377,
'2613,,,,,129,
'2614,,,,,3513,
'2615,,,,,35453,
'2616,,,,,17,
'2617,,,,,1895,
'2618,,,,,55559,
'2630,,,,,105,
'2633,,,,,1720,
'2634,,,,,1549,
'2636,,,,,1397,
'2637,,,,,10052,
'2640,,,,,185,
'2641,,,,,2896,
'2642,,,,,306,
'2643,,,,,31,
'2701,,,,,25,
'2702,,,,,91,
'2704,,,,,202,
'2705,,,,,153,
'2706,,,,,118,
'2707,,,,,168,
'2712,,,,,8,
'2718,,,,,20,
'2719,,,,,1,
'2722,,,,,17,
'2723,,,,,614,
'2724,,,,,14,
'2726,,,,,60,
'2727,,,,,223,
'2729,,,,,12,
'2731,,,,,85,
'2732,,,,,188,
'2734,,,,,97,
'2736,,,,,24,
'2739,,,,,28,
'2740,,,,,5,
'2743,,,,,17,
'2745,,,,,6,
'2748,,,,,113,
'2752,,,,,0,
'2753,,,,,107,
'2754,,,,,9,
'2755,,,,,6,
'2801,,,,,2891,
'2809,,,,,11341,
'2812,,,,,3488,
'2816,,,,,52,
'2820,,,,,936,
'2832,,,,,170,
'2834,,,,,12234,
'2836,,,,,302,
'2838,,,,,1140,
'2841,,,,,290,
'2845,,,,,4249,
'2849,,,,,186,
'2850,,,,,77,
'2851,,,,,298,
'2852,,,,,176,
'2855,,,,,612,
'2867,,,,,1108,
'2880,,,,,4765,
'2881,,,,,11956,
'2882,,,,,8993,
'2883,,,,,94809,
'2884,,,,,7405,
'2885,,,,,6122,
'2886,,,,,13040,
'2887,,,,,8405,
'2888,,,,,24489,
'2889,,,,,2427,
'2890,,,,,11318,
'2891,,,,,29062,
'2892,,,,,6757,
'2897,,,,,1214,
'2901,,,,,13,
'2903,,,,,302,
'2904,,,,,27,
'2905,,,,,807,
'2906,,,,,387,
'2908,,,,,109,
'2910,,,,,8,
'2911,,,,,94,
'2912,,,,,878,
'2913,,,,,750,
'2915,,,,,11736,
'2916,,,,,3,
'2923,,,,,7,
'2924,,,,,1,
'2926,,,,,9,
'2929,,,,,286,
'2936,,,,,26,
'2937,,,,,1,
'2939,,,,,89,
'2945,,,,,102,
'2947,,,,,68,
'3002,,,,,676,
'3003,,,,,686,
'3004,,,,,34,
'3005,,,,,240,
'3006,,,,,15644,
'3008,,,,,2627,
'3010,,,,,3931,
'3011,,,,,566,
'3013,,,,,711,
'3014,,,,,746,
'3015,,,,,157,
'3016,,,,,3312,
'3017,,,,,2167,
'3018,,,,,2157,
'3019,,,,,4651,
'3021,,,,,597,
'3022,,,,,57,
'3023,,,,,233,
'3024,,,,,586,
'3025,,,,,775,
'3026,,,,,246,
'3027,,,,,359,
'3028,,,,,1162,
'3029,,,,,584,
'3030,,,,,444,
'3031,,,,,642,
'3032,,,,,76,
'3033,,,,,24328,
'3034,,,,,5417,
'3035,,,,,79592,
'3036,,,,,1628,
'3037,,,,,28680,
'3038,,,,,408,
'3040,,,,,45,
'3041,,,,,44563,
'3042,,,,,26371,
'3043,,,,,121,
'3044,,,,,1068,
'3045,,,,,2045,
'3046,,,,,2281,
'3047,,,,,7082,
'3048,,,,,584,
'3049,,,,,17183,
'3050,,,,,4472,
'3052,,,,,87,
'3054,,,,,154,
'3055,,,,,38,
'3056,,,,,598,
'3057,,,,,1643,
'3058,,,,,1012,
'3059,,,,,15375,
'3060,,,,,4982,
'3062,,,,,5465,
'3064,,,,,171,
'3066,,,,,610,
'3067,,,,,6,
'3071,,,,,1743,
'3073,,,,,13,
'3078,,,,,412,
'3081,,,,,113,
'3083,,,,,1950,
'3085,,,,,73,
'3086,,,,,426,
'3088,,,,,83,
'3089,,,,,109,
'3090,,,,,203,
'3092,,,,,333,
'3093,,,,,3,
'3094,,,,,2651,
'3095,,,,,76,
'3105,,,,,2125,
'3114,,,,,869,
'3115,,,,,34,
'3118,,,,,7,
'3122,,,,,1380,
'3128,,,,,5871,
'3130,,,,,4,
'3131,,,,,71,
'3138,,,,,600,
'3141,,,,,5333,
'3147,,,,,61,
'3149,,,,,945,
'3152,,,,,61,
'3162,,,,,141,
'3163,,,,,124,
'3164,,,,,79,
'3167,,,,,4564,
'3169,,,,,16878,
'3171,,,,,12,
'3176,,,,,315,
'3178,,,,,301,
'3188,,,,,13,
'3189,,,,,4045,
'3191,,,,,85,
'3202,,,,,1736,
'3205,,,,,17,
'3206,,,,,124,
'3207,,,,,422,
'3209,,,,,205,
'3211,,,,,602,
'3213,,,,,75,
'3217,,,,,25250,
'3218,,,,,321,
'3219,,,,,12,
'3221,,,,,2570,
'3224,,,,,490,
'3226,,,,,19,
'3227,,,,,604,
'3228,,,,,757,
'3229,,,,,186,
'3230,,,,,439,
'3231,,,,,7436,
'3232,,,,,401,
'3234,,,,,340,
'3236,,,,,863,
'3252,,,,,1,
'3257,,,,,315,
'3259,,,,,1415,
'3260,,,,,11074,
'3264,,,,,2647,
'3265,,,,,248,
'3266,,,,,216,
'3268,,,,,93,
'3272,,,,,75,
'3276,,,,,2029,
'3284,,,,,85,
'3285,,,,,14,
'3287,,,,,589,
'3288,,,,,27,
'3289,,,,,565,
'3290,,,,,4040,
'3293,,,,,282,
'3294,,,,,4812,
'3296,,,,,240,
'3297,,,,,211,
'3303,,,,,185,
'3305,,,,,1873,
'3306,,,,,2128,
'3308,,,,,969,
'3310,,,,,46,
'3311,,,,,50,
'3312,,,,,501,
'3313,,,,,46,
'3317,,,,,557,
'3321,,,,,563,
'3322,,,,,6864,
'3323,,,,,1115,
'3324,,,,,2044,
'3325,,,,,2262,
'3332,,,,,3,
'3338,,,,,838,
'3339,,,,,798,
'3346,,,,,342,
'3354,,,,,10786,
'3356,,,,,521,
'3357,,,,,165,
'3360,,,,,7262,
'3362,,,,,9454,
'3363,,,,,544,
'3372,,,,,576,
'3373,,,,,85,
'3374,,,,,766,
'3376,,,,,626,
'3379,,,,,72,
'3380,,,,,1894,
'3383,,,,,157,
'3388,,,,,40,
'3390,,,,,7440,
'3402,,,,,764,
'3406,,,,,3530,
'3413,,,,,837,
'3416,,,,,118,
'3419,,,,,5125,
'3426,,,,,3,
'3432,,,,,129,
'3434,,,,,191,
'3437,,,,,293,
'3438,,,,,180,
'3441,,,,,177,
'3443,,,,,959,
'3444,,,,,3104,
'3450,,,,,162,
'3454,,,,,34,
'3455,,,,,540,
'3465,,,,,58,
'3466,,,,,1312,
'3479,,,,,223,
'3481,,,,,142628,
'3483,,,,,4859,
'3484,,,,,14578,
'3489,,,,,202,
'3490,,,,,639,
'3491,,,,,19641,
'3492,,,,,65,
'3494,,,,,34,
'3498,,,,,72,
'3499,,,,,8882,
'3501,,,,,133,
'3504,,,,,3291,
'3508,,,,,1961,
'3511,,,,,631,
'3512,,,,,23,
'3515,,,,,1322,
'3516,,,,,26,
'3518,,,,,143,
'3520,,,,,170,
'3521,,,,,64,
'3522,,,,,279,
'3523,,,,,42,
'3526,,,,,5848,
'3527,,,,,352,
'3528,,,,,11,
'3529,,,,,935,
'3530,,,,,662,
'3531,,,,,3,
'3532,,,,,2639,
'3533,,,,,843,
'3535,,,,,241,
'3536,,,,,48,
'3537,,,,,55,
'3540,,,,,233,
'3541,,,,,350,
'3543,,,,,118,
'3545,,,,,4058,
'3546,,,,,2247,
'3548,,,,,440,
'3550,,,,,183,
'3551,,,,,297,
'3552,,,,,631,
'3555,,,,,9,
'3556,,,,,244,
'3557,,,,,53,
'3558,,,,,27,
'3563,,,,,409,
'3564,,,,,188,
'3567,,,,,85,
'3570,,,,,2,
'3576,,,,,4721,
'3577,,,,,28,
'3580,,,,,489,
'3581,,,,,127,
'3583,,,,,975,
'3587,,,,,1067,
'3588,,,,,1930,
'3591,,,,,936,
'3593,,,,,21,
'3594,,,,,213,
'3596,,,,,6766,
'3597,,,,,223,
'3605,,,,,1822,
'3607,,,,,14033,
'3609,,,,,51,
'3611,,,,,10,
'3615,,,,,885,
'3617,,,,,20,
'3622,,,,,94,
'3623,,,,,32,
'3624,,,,,12429,
'3625,,,,,1978,
'3628,,,,,434,
'3629,,,,,3,
'3630,,,,,494,
'3631,,,,,35,
'3632,,,,,14,
'3642,,,,,37,
'3645,,,,,371,
'3646,,,,,136,
'3652,,,,,98,
'3653,,,,,672,
'3661,,,,,1563,
'3663,,,,,276,
'3664,,,,,20,
'3665,,,,,552,
'3666,,,,,630,
'3669,,,,,1336,
'3672,,,,,1768,
'3673,,,,,1237,
'3675,,,,,1430,
'3679,,,,,46,
'3680,,,,,477,
'3682,,,,,1616,
'3684,,,,,123,
'3685,,,,,115,
'3686,,,,,750,
'3687,,,,,1955,
'3689,,,,,14587,
'3691,,,,,1346,
'3693,,,,,1027,
'3694,,,,,9418,
'3701,,,,,4316,
'3702,,,,,5385,
'3703,,,,,500,
'3704,,,,,5569,
'3705,,,,,48,
'3706,,,,,4663,
'3707,,,,,6288,
'3708,,,,,1607,
'3709,,,,,81,
'3710,,,,,2367,
'3711,,,,,4022,
'3712,,,,,354,
'3713,,,,,18,
'3714,,,,,2042,
'4102,,,,,5,
'4104,,,,,133,
'4105,,,,,439,
'4106,,,,,171,
'4107,,,,,234,
'4108,,,,,299,
'4109,,,,,62,
'4111,,,,,17,
'4113,,,,,110,
'4114,,,,,597,
'4116,,,,,8,
'4119,,,,,119,
'4120,,,,,42,
'4121,,,,,256,
'4123,,,,,1050,
'4126,,,,,428,
'4127,,,,,1295,
'4128,,,,,1405,
'4129,,,,,166,
'4130,,,,,1577,
'4131,,,,,68,
'4133,,,,,454,
'4137,,,,,176,
'4138,,,,,14,
'4139,,,,,14,
'4142,,,,,1282,
'4147,,,,,454,
'4148,,,,,11,
'4153,,,,,246,
'4154,,,,,18,
'4155,,,,,84,
'4157,,,,,724,
'4160,,,,,8,
'4161,,,,,117,
'4162,,,,,149,
'4163,,,,,25,
'4164,,,,,127,
'4167,,,,,352,
'4168,,,,,294,
'4171,,,,,139,
'4173,,,,,115,
'4174,,,,,1342,
'4175,,,,,24,
'4183,,,,,11,
'4188,,,,,85,
'4190,,,,,19,
'4192,,,,,310,
'4198,,,,,16,
'4205,,,,,14,
'4207,,,,,28,
'4303,,,,,261,
'4304,,,,,7,
'4305,,,,,2,
'4306,,,,,1835,
'4401,,,,,88,
'4402,,,,,225,
'4406,,,,,185,
'4413,,,,,38,
'4414,,,,,9389,
'4416,,,,,2,
'4417,,,,,69,
'4419,,,,,0,
'4420,,,,,46,
'4426,,,,,116,
'4429,,,,,2,
'4430,,,,,77,
'4432,,,,,89,
'4433,,,,,19,
'4438,,,,,100,
'4439,,,,,1,
'4440,,,,,168,
'4502,,,,,5,
'4503,,,,,1111,
'4506,,,,,22,
'4510,,,,,15,
'4513,,,,,1054,
'4523,,,,,4,
'4526,,,,,236,
'4527,,,,,17,
'4528,,,,,47,
'4529,,,,,86,
'4530,,,,,199,
'4532,,,,,207,
'4533,,,,,110,
'4534,,,,,155,
'4535,,,,,8,
'4536,,,,,13,
'4538,,,,,5,
'4540,,,,,41,
'4541,,,,,49,
'4542,,,,,28,
'4543,,,,,108,
'4545,,,,,16,
'4549,,,,,45,
'4550,,,,,12,
'4551,,,,,27,
'4552,,,,,92,
'4554,,,,,175,
'4555,,,,,28,
'4556,,,,,0,
'4557,,,,,26,
'4560,,,,,68,
'4561,,,,,31,
'4562,,,,,475,
'4563,,,,,94,
'4564,,,,,182,
'4566,,,,,268,
'4568,,,,,4,
'4571,,,,,64,
'4572,,,,,39,
'4576,,,,,90,
'4580,,,,,40,
'4581,,,,,4,
'4609,,,,,8,
'4702,,,,,137,
'4706,,,,,760,
'4707,,,,,550,
'4711,,,,,547,
'4714,,,,,1475,
'4716,,,,,375,
'4720,,,,,636,
'4721,,,,,9453,
'4722,,,,,176,
'4726,,,,,2230,
'4728,,,,,44,
'4729,,,,,501,
'4735,,,,,153,
'4736,,,,,181,
'4737,,,,,233,
'4739,,,,,6558,
'4741,,,,,8,
'4743,,,,,1204,
'4744,,,,,2574,
'4745,,,,,22,
'4746,,,,,476,
'4747,,,,,2,
'4754,,,,,4,
'4755,,,,,9291,
'4760,,,,,74,
'4763,,,,,42,
'4764,,,,,19,
'4766,,,,,8,
'4767,,,,,5,
'4770,,,,,3796,
'4804,,,,,73,
'4806,,,,,79,
'4807,,,,,20,
'4903,,,,,1007,
'4904,,,,,2267,
'4905,,,,,13,
'4906,,,,,2936,
'4907,,,,,9,
'4908,,,,,246,
'4909,,,,,77,
'4911,,,,,7,
'4912,,,,,160,
'4915,,,,,28595,
'4916,,,,,955,
'4919,,,,,44230,
'4924,,,,,6,
'4927,,,,,14794,
'4930,,,,,126,
'4931,,,,,70,
'4933,,,,,54,
'4934,,,,,912,
'4935,,,,,207,
'4938,,,,,3026,
'4939,,,,,238,
'4942,,,,,147,
'4943,,,,,378,
'4944,,,,,243,
'4945,,,,,489,
'4946,,,,,1249,
'4950,,,,,191,
'4952,,,,,532,
'4953,,,,,163,
'4956,,,,,618,
'4958,,,,,1088,
'4960,,,,,6971,
'4961,,,,,5326,
'4966,,,,,341,
'4967,,,,,7767,
'4968,,,,,1463,
'4971,,,,,177,
'4972,,,,,42,
'4973,,,,,337,
'4974,,,,,96,
'4976,,,,,1276,
'4977,,,,,57,
'4979,,,,,128,
'4987,,,,,11,
'4989,,,,,608,
'4991,,,,,30,
'4994,,,,,1098,
'4995,,,,,34,
'4999,,,,,68,
'5007,,,,,13,
'5009,,,,,4209,
'5011,,,,,1343,
'5013,,,,,48,
'5014,,,,,1471,
'5015,,,,,50,
'5016,,,,,55,
'5102,,,,,37,
'5201,,,,,10,
'5202,,,,,42,
'5203,,,,,36,
'5205,,,,,0,
'5206,,,,,108,
'5209,,,,,19,
'5210,,,,,341,
'5211,,,,,456,
'5212,,,,,6,
'5213,,,,,519,
'5215,,,,,120,
'5220,,,,,68,
'5222,,,,,372,
'5223,,,,,90,
'5225,,,,,190,
'5227,,,,,802,
'5230,,,,,351,
'5234,,,,,1090,
'5236,,,,,222,
'5243,,,,,860,
'5245,,,,,588,
'5251,,,,,1465,
'5258,,,,,3876,
'5263,,,,,253,
'5269,,,,,438,
'5272,,,,,328,
'5274,,,,,107,
'5276,,,,,0,
'5278,,,,,0,
'5281,,,,,36,
'5283,,,,,25,
'5284,,,,,10,
'5285,,,,,859,
'5287,,,,,29,
'5288,,,,,14,
'5289,,,,,91,
'5291,,,,,121,
'5299,,,,,470,
'5301,,,,,5,
'5302,,,,,206,
'5306,,,,,113,
'5309,,,,,2683,
'5310,,,,,390,
'5312,,,,,45,
'5314,,,,,65,
'5315,,,,,516,
'5321,,,,,804,
'5324,,,,,186,
'5328,,,,,601,
'5340,,,,,67,
'5344,,,,,429,
'5345,,,,,9,
'5347,,,,,2561,
'5348,,,,,18,
'5351,,,,,74813,
'5353,,,,,56,
'5355,,,,,194,
'5356,,,,,555,
'5364,,,,,2,
'5371,,,,,4873,
'5381,,,,,115,
'5383,,,,,349,
'5386,,,,,4163,
'5388,,,,,428,
'5392,,,,,144,
'5398,,,,,200,
'5403,,,,,19,
'5410,,,,,308,
'5425,,,,,7883,
'5426,,,,,349,
'5432,,,,,1,
'5434,,,,,285,
'5438,,,,,46,
'5439,,,,,411,
'5443,,,,,430,
'5450,,,,,946,
'5452,,,,,2744,
'5455,,,,,0,
'5457,,,,,1604,
'5460,,,,,145,
'5464,,,,,387,
'5465,,,,,81,
'5468,,,,,53,
'5469,,,,,641,
'5471,,,,,827,
'5474,,,,,28,
'5475,,,,,16728,
'5478,,,,,1772,
'5481,,,,,83,
'5483,,,,,3948,
'5484,,,,,5,
'5487,,,,,3,
'5488,,,,,1050,
'5489,,,,,0,
'5490,,,,,133,
'5493,,,,,3,
'5498,,,,,416,
'5508,,,,,123,
'5511,,,,,20,
'5512,,,,,611,
'5514,,,,,6,
'5515,,,,,176,
'5516,,,,,177,
'5519,,,,,188,
'5520,,,,,1,
'5521,,,,,623,
'5522,,,,,1311,
'5523,,,,,61,
'5525,,,,,83,
'5529,,,,,165,
'5530,,,,,231,
'5531,,,,,642,
'5533,,,,,32,
'5534,,,,,229,
'5536,,,,,337,
'5538,,,,,65,
'5543,,,,,20,
'5546,,,,,39,
'5601,,,,,94,
'5603,,,,,534,
'5604,,,,,19,
'5607,,,,,1279,
'5608,,,,,9310,
'5609,,,,,735,
'5701,,,,,88,
'5703,,,,,1,
'5704,,,,,0,
'5706,,,,,71,
'5820,,,,,218,
'5864,,,,,77,
'5871,,,,,758,
'5876,,,,,1908,
'5878,,,,,8,
'5880,,,,,3818,
'5902,,,,,14,
'5903,,,,,18,
'5904,,,,,56,
'5905,,,,,305,
'5906,,,,,1,
'5907,,,,,31,
'6005,,,,,2300,
'6015,,,,,897,
'6016,,,,,1575,
'6020,,,,,45,
'6021,,,,,13,
'6023,,,,,27,
'6024,,,,,156,
'6026,,,,,3762,
'6101,,,,,122,
'6103,,,,,0,
'6104,,,,,22855,
'6108,,,,,110,
'6109,,,,,137,
'6111,,,,,11222,
'6112,,,,,134,
'6113,,,,,196,
'6114,,,,,72,
'6115,,,,,95,
'6116,,,,,24529,
