Ticker,名稱,差額(張數),差額(金額),賣出均價,成交量,賣出占比
'00637L,元大滬深300正2,-358,"-6,023",16.82,99903,0.36
'1216,統一,-993,"-67,461",67.94,18808,5.28
'2605,新興,-107,"-2,446",22.86,4819,2.22
'2880,華南金,-149,"-3,432",23.03,10358,1.44
'6104,創惟,-200,"-23,230",116.15,10512,1.9
