Ticker,名稱,差額(張數),差額(金額),賣出均價,成交量,賣出占比
'2329,華泰,-870,"-23,861",27.43,162683,0.53
'2481,強茂,-605,"-65,829",108.81,25646,2.36
'2486,一詮,-225,"-12,769",56.75,13510,1.67
