Ticker,名稱,差額(張數),差額(金額),賣出均價,成交量,賣出占比
'2344,華邦電,-301,"-9,037",30.02,34629,0.87
'2609,陽明,-893,"-109,389",122.5,118693,0.75
'2891,中信金,-316,"-7,252",22.95,20724,1.52
'3652,精聯,-203,"-5,147",25.35,1367,14.85
'6104,創惟,-572,"-82,610",144.42,47826,1.2
