Ticker,名稱,差額(張數),差額(金額),賣出均價,成交量,賣出占比
'2481,強茂,-252,"-25,021",99.29,57892,0.44
'2515,中工,-493,"-4,354",8.83,7182,6.86
'6191,精成科,-288,"-10,154",35.26,13822,2.08
'8110,華東,-471,"-10,061",21.36,54113,0.87
