Ticker,名稱,差額(張數),差額(金額),買入均價,成交量,買入占比
'3231,,,,,10485,
'3232,,,,,611,
'3234,,,,,291,
'3236,,,,,103,
'3252,,,,,34,
'3257,,,,,252,
'3259,,,,,44,
'3260,,,,,2621,
'3264,,,,,1705,
'3265,,,,,217,
'3266,,,,,43,
'3268,,,,,62,
'3272,,,,,133,
'3276,,,,,1647,
'3284,,,,,20,
'3285,,,,,26,
'3287,,,,,137,
'3288,,,,,177,
'3289,,,,,175,
'3290,,,,,1582,
'3293,,,,,418,
'3294,,,,,7044,
'3296,,,,,271,
'3297,,,,,114,
'3303,,,,,26,
'3305,,,,,2104,
'3306,,,,,993,
'3308,,,,,1279,
'3310,,,,,13,
'3311,,,,,47,
'3312,,,,,793,
'3313,,,,,38,
'3317,,,,,605,
'3321,,,,,381,
'3322,,,,,7091,
'3323,,,,,326,
'3324,,,,,635,
'3325,,,,,458,
'3332,,,,,72,
'3338,,,,,644,
'3339,,,,,1285,
'3346,,,,,581,
'3354,,,,,2910,
'3356,,,,,582,
'3357,,,,,123,
'3360,,,,,98,
'3362,,,,,8618,
'3363,,,,,610,
'3372,,,,,600,
'3373,,,,,133,
'3374,,,,,808,
'3376,,,,,1099,
'3379,,,,,90,
'3380,,,,,3445,
'3383,,,,,21,
'3388,,,,,91,
'3390,,,,,8870,
'3402,,,,,261,
'3406,,,,,1286,
'3413,,,,,700,
'3416,,,,,51,
'3419,,,,,4022,
'3426,,,,,4,
'3432,,,,,163,
'3434,,,,,306,
'3437,,,,,438,
'3438,,,,,127,
'3441,,,,,89,
'3443,,,,,1284,
'3444,,,,,627,
'3450,,,,,164,
'3454,,,,,16,
'3455,,,,,793,
'3465,,,,,152,
'3466,,,,,2668,
'3479,,,,,130,
'3481,,,,,171292,
'3483,,,,,1461,
'3484,,,,,1434,
'3489,,,,,224,
'3490,,,,,843,
'3491,,,,,13954,
'3492,,,,,6,
'3494,,,,,63,
'3498,,,,,38,
'3499,,,,,5190,
'3501,,,,,69,
'3504,,,,,981,
'3508,,,,,1842,
'3511,,,,,3955,
'3512,,,,,33,
'3515,,,,,2242,
'3516,,,,,46,
'3518,,,,,109,
'3520,,,,,364,
'3521,,,,,93,
'3522,,,,,399,
'3523,,,,,1,
'3526,,,,,296,
'3527,,,,,306,
'3528,,,,,55,
'3529,,,,,447,
'3530,,,,,612,
'3531,,,,,1,
'3532,,,,,3429,
'3533,,,,,230,
'3535,,,,,229,
'3536,,,,,11,
'3537,,,,,64,
'3540,,,,,226,
'3541,,,,,601,
'3543,,,,,136,
'3545,,,,,8098,
'3546,,,,,8622,
'3548,,,,,144,
'3550,,,,,196,
'3551,,,,,312,
'3552,,,,,551,
'3555,,,,,6,
'3556,,,,,266,
'3557,,,,,58,
'3558,,,,,29,
'3563,,,,,157,
'3564,,,,,152,
'3567,,,,,89,
'3570,,,,,0,
'3576,,,,,9114,
'3577,,,,,30,
'3580,,,,,200,
'3581,,,,,153,
'3583,,,,,689,
'3587,,,,,2501,
'3588,,,,,2652,
'3591,,,,,1195,
'3593,,,,,106,
'3594,,,,,305,
'3596,,,,,11756,
'3597,,,,,480,
'3605,,,,,529,
'3607,,,,,13170,
'3609,,,,,21,
'3611,,,,,16,
'3615,,,,,789,
'3617,,,,,40,
'3622,,,,,129,
'3623,,,,,12,
'3624,,,,,14490,
'3625,,,,,1290,
'3628,,,,,573,
'3629,,,,,9,
'3630,,,,,237,
'3631,,,,,18,
'3632,,,,,11,
'3642,,,,,20,
'3645,,,,,350,
'3646,,,,,210,
'3652,,,,,71,
'3653,,,,,1639,
'3661,,,,,1016,
'3663,,,,,226,
'3664,,,,,58,
'3665,,,,,564,
'3666,,,,,148,
'3669,,,,,181,
'3672,,,,,2504,
'3673,,,,,1470,
'3675,,,,,2966,
'3679,,,,,44,
'3680,,,,,605,
'3682,,,,,2938,
'3684,,,,,73,
'3685,,,,,216,
'3686,,,,,1667,
'3687,,,,,3934,
'3689,,,,,1022,
'3691,,,,,3288,
'3693,,,,,94,
'3694,,,,,776,
'3701,,,,,5891,
'3702,,,,,4638,
'3703,,,,,1053,
'3704,,,,,9679,
'3705,,,,,81,
'3706,,,,,11240,
'3707,,,,,9396,
'3708,,,,,17297,
'3709,,,,,346,
'3710,,,,,1315,
'3711,,,,,7986,
'3712,,,,,1200,
'3713,,,,,105,
'3714,,,,,2616,
'4102,,,,,53,
'4104,,,,,130,
'4105,,,,,615,
'4106,,,,,278,
'4107,,,,,96,
'4108,,,,,275,
'4109,,,,,21,
'4111,,,,,21,
'4113,,,,,106,
'4114,,,,,1454,
'4116,,,,,16,
'4119,,,,,113,
'4120,,,,,112,
'4121,,,,,293,
'4123,,,,,890,
'4126,,,,,576,
'4127,,,,,1401,
'4128,,,,,2300,
'4129,,,,,92,
'4130,,,,,3030,
'4131,,,,,22,
'4133,,,,,576,
'4137,,,,,204,
'4138,,,,,28,
'4139,,,,,13,
'4142,,,,,2133,
'4147,,,,,434,
'4148,,,,,12,
'4153,,,,,846,
'4154,,,,,3,
'4155,,,,,113,
'4157,,,,,873,
'4160,,,,,5,
'4161,,,,,155,
'4162,,,,,494,
'4163,,,,,10,
'4164,,,,,128,
'4167,,,,,572,
'4168,,,,,624,
'4171,,,,,286,
'4173,,,,,71,
'4174,,,,,1469,
'4175,,,,,12,
'4183,,,,,2,
'4188,,,,,259,
'4190,,,,,21,
'4192,,,,,167,
'4198,,,,,15,
'4205,,,,,20,
'4207,,,,,42,
'4303,,,,,329,
'4304,,,,,14,
'4305,,,,,7,
'4306,,,,,708,
'4401,,,,,22,
'4402,,,,,265,
'4406,,,,,236,
'4413,,,,,18,
'4414,,,,,3303,
'4416,,,,,4,
'4417,,,,,66,
'4419,,,,,2,
'4420,,,,,66,
'4426,,,,,129,
'4429,,,,,0,
'4430,,,,,18,
'4432,,,,,56,
'4433,,,,,54,
'4438,,,,,56,
'4439,,,,,9,
'4440,,,,,129,
'4502,,,,,14,
'4503,,,,,656,
'4506,,,,,48,
'4510,,,,,46,
'4513,,,,,243,
'4523,,,,,1,
'4526,,,,,133,
'4527,,,,,29,
'4528,,,,,24,
'4529,,,,,220,
'4530,,,,,47,
'4532,,,,,387,
'4533,,,,,198,
'4534,,,,,164,
'4535,,,,,1,
'4536,,,,,39,
'4538,,,,,15,
'4540,,,,,63,
'4541,,,,,39,
'4542,,,,,42,
'4543,,,,,44,
'4545,,,,,28,
'4549,,,,,32,
'4550,,,,,11,
'4551,,,,,41,
'4552,,,,,49,
'4554,,,,,237,
'4555,,,,,476,
'4556,,,,,0,
'4557,,,,,126,
'4560,,,,,111,
'4561,,,,,94,
'4562,,,,,214,
'4563,,,,,9,
'4564,,,,,317,
'4566,,,,,138,
'4568,,,,,1,
'4571,,,,,54,
'4572,,,,,162,
'4576,,,,,54,
'4580,,,,,26,
'4581,,,,,1,
'4609,,,,,22,
'4702,,,,,146,
'4706,,,,,1958,
'4707,,,,,438,
'4711,,,,,290,
'4714,,,,,1018,
'4716,,,,,86,
'4720,,,,,324,
'4721,,,,,4286,
'4722,,,,,95,
'4726,,,,,374,
'4728,,,,,23,
'4729,,,,,412,
'4735,,,,,65,
'4736,,,,,274,
'4737,,,,,971,
'4739,,,,,2559,
'4741,,,,,2,
'4743,,,,,1644,
'4744,,,,,1491,
'4745,,,,,33,
'4746,,,,,1379,
'4747,,,,,8,
'4754,,,,,8,
'4755,,,,,5857,
'4760,,,,,119,
'4763,,,,,81,
'4764,,,,,16,
'4766,,,,,17,
'4767,,,,,4,
'4804,,,,,154,
'4806,,,,,135,
'4807,,,,,56,
'4903,,,,,1494,
'4904,,,,,2877,
'4905,,,,,3,
'4906,,,,,9635,
'4907,,,,,7,
'4908,,,,,109,
'4909,,,,,130,
'4911,,,,,26,
'4912,,,,,143,
'4915,,,,,3344,
'4916,,,,,1258,
'4919,,,,,8936,
'4924,,,,,19,
'4927,,,,,23529,
'4930,,,,,125,
'4931,,,,,31,
'4933,,,,,148,
'4934,,,,,1332,
'4935,,,,,187,
'4938,,,,,5404,
'4939,,,,,200,
'4942,,,,,300,
'4943,,,,,315,
'4944,,,,,183,
'4945,,,,,85,
'4946,,,,,1225,
'4950,,,,,626,
'4952,,,,,245,
'4953,,,,,132,
'4956,,,,,853,
'4958,,,,,1167,
'4960,,,,,3937,
'4961,,,,,12970,
'4966,,,,,425,
'4967,,,,,1107,
'4968,,,,,4584,
'4971,,,,,112,
'4972,,,,,25,
'4973,,,,,50,
'4974,,,,,66,
'4976,,,,,915,
'4977,,,,,21,
'4979,,,,,106,
'4987,,,,,61,
'4989,,,,,639,
'4991,,,,,52,
'4994,,,,,7746,
'4995,,,,,8,
'4999,,,,,144,
'5007,,,,,11,
'5009,,,,,6919,
'5011,,,,,2941,
'5013,,,,,285,
'5014,,,,,2714,
'5015,,,,,33,
'5016,,,,,54,
'5102,,,,,19,
'5201,,,,,14,
'5202,,,,,21,
'5203,,,,,37,
'5205,,,,,0,
'5206,,,,,29,
'5209,,,,,3,
'5210,,,,,1278,
'5211,,,,,36,
'5212,,,,,0,
'5213,,,,,81,
'5215,,,,,118,
'5220,,,,,51,
'5222,,,,,306,
'5223,,,,,155,
'5225,,,,,140,
'5227,,,,,1423,
'5230,,,,,191,
'5234,,,,,595,
'5236,,,,,130,
'5243,,,,,708,
'5245,,,,,386,
'5251,,,,,794,
'5258,,,,,9609,
'5263,,,,,321,
'5269,,,,,593,
'5272,,,,,250,
'5274,,,,,112,
'5276,,,,,0,
'5278,,,,,4,
'5281,,,,,384,
'5283,,,,,23,
'5284,,,,,5,
'5285,,,,,1372,
'5287,,,,,46,
'5288,,,,,52,
'5289,,,,,101,
'5291,,,,,89,
'5299,,,,,161,
'5301,,,,,16,
'5302,,,,,214,
'5306,,,,,173,
'5309,,,,,2906,
'5310,,,,,82,
'5312,,,,,64,
'5314,,,,,41,
'5315,,,,,1204,
'5321,,,,,1261,
'5324,,,,,353,
'5328,,,,,2061,
'5340,,,,,256,
'5344,,,,,365,
'5345,,,,,1,
'5347,,,,,2678,
'5348,,,,,17,
'5351,,,,,88212,
'5353,,,,,52,
'5355,,,,,264,
'5356,,,,,1418,
'5364,,,,,9,
'5371,,,,,4835,
'5381,,,,,95,
'5383,,,,,560,
'5386,,,,,604,
'5388,,,,,1219,
'5392,,,,,194,
'5398,,,,,8,
'5403,,,,,35,
'5410,,,,,204,
'5425,,,,,24378,
'5426,,,,,354,
'5432,,,,,59,
'5434,,,,,659,
'5438,,,,,52,
'5439,,,,,669,
'5443,,,,,281,
'5450,,,,,3093,
'5452,,,,,233,
'5455,,,,,5,
'5457,,,,,470,
'5460,,,,,64,
'5464,,,,,159,
'5465,,,,,89,
'5468,,,,,139,
'5469,,,,,915,
'5471,,,,,476,
'5474,,,,,31,
'5475,,,,,23943,
'5478,,,,,9603,
'5481,,,,,89,
'5483,,,,,5567,
'5484,,,,,10,
'5487,,,,,5,
'5488,,,,,924,
'5489,,,,,3,
'5490,,,,,184,
'5493,,,,,8,
'5498,,,,,880,
'5508,,,,,89,
'5511,,,,,27,
'5512,,,,,442,
'5514,,,,,16,
'5515,,,,,265,
'5516,,,,,32,
'5519,,,,,236,
'5520,,,,,1,
'5521,,,,,1304,
'5522,,,,,2165,
'5523,,,,,27,
'5525,,,,,57,
'5529,,,,,34,
'5530,,,,,202,
'5531,,,,,519,
'5533,,,,,39,
'5534,,,,,427,
'5536,,,,,70,
'5538,,,,,262,
'5543,,,,,57,
'5546,,,,,8,
'5601,,,,,6,
'5603,,,,,636,
'5604,,,,,18,
'5607,,,,,1487,
'5608,,,,,7723,
'5609,,,,,850,
'5701,,,,,192,
'5703,,,,,5,
'5704,,,,,8,
'5706,,,,,299,
'5820,,,,,389,
'5864,,,,,165,
'5871,,,,,3922,
'5876,,,,,2724,
'5878,,,,,2,
'5880,,,,,10533,
'5902,,,,,19,
'5903,,,,,22,
'5904,,,,,247,
'5905,,,,,408,
'5906,,,,,3,
'5907,,,,,30,
'6005,,,,,2386,
'6015,,,,,757,
'6016,,,,,880,
'6020,,,,,3,
'6021,,,,,3,
'6023,,,,,56,
'6024,,,,,88,
'6026,,,,,1993,
'6101,,,,,318,
'6103,,,,,0,
'6104,,,,,41934,
'6108,,,,,164,
'6109,,,,,133,
'6111,,,,,3855,
'6112,,,,,44,
'6113,,,,,266,
'6114,,,,,6,
'6115,,,,,94,
'6116,,,,,45528,
